sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine	hgYMajor	hgYMinor	color	clusterAlias	shape
NEO137	NEO137	Hödmezövasarhely Kotac	Hungary	CentralEasternEurope	Hungary_Neolithic_Koros	Ancient	0	8	black	46.418	20.33	sg.impute	thisStudy	6728	7672	7512	7592	direct	0.198402858	XX	H5b	0.98657	NA	2.3.3.1.3	EuropeWCAsia_25000BP_300BP	EuropeEW_8500BP_6500BP	NA	NA	grey	Farmer_Europe_early	23
NE2	NE2	Debrecen Tocopart Erdoalja	Hungary	CentralEasternEurope	Hungary_Neolithic_ALP	Ancient	0	8	grey	47.52	21.59	sg.impute	Gamba_NatureCommunications_2014	6207	7241	7006	7123.5	direct	0.148202309	XX	H	0.98603	NA	2.3.3.1.2	EuropeWCAsia_25000BP_300BP	EuropeEW_8500BP_6500BP	NA	NA	grey	Farmer_Europe_early	23
NE1	NE1	Polg√°r Ferenci h√°t	Hungary	CentralEasternEurope	Hungary_Neolithic_ALP	Ancient	0	8	grey	47.85	21.15	sg.impute	Gamba_NatureCommunications_2014	6237	7256	7021	7138.5	direct	18.42090683	XX	U5b2c	0.99888	NA	2.3.1.1.2	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	NA	NA	grey	Farmer_Europe_early	22
NE5	NE5	Kompolt-Kigyoser	Hungary	CentralEasternEurope	Hungary_Neolithic_ALP	Ancient	0	8	grey	47.17	20.83	sg.impute	Gamba_NatureCommunications_2014	6164	7160	6940	7050	direct	0.784933195	XY	J1c1	0.99351	NA	2.3.1.1.3	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	C1	C1	grey	Farmer_Europe_early	22
NE6	NE6	Apc-Berekalya I	Hungary	CentralEasternEurope	Hungary_Neolithic_LBK	Ancient	0	8	grey	47.17	19.83	sg.impute	Gamba_NatureCommunications_2014	6135	7161	6942	7051.5	direct	0.937998868	XY	K1a3a3	0.99478	NA	2.3.1.1.4	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	C1	C1	grey	Farmer_Europe_early	22
NEO149	NEO149	Gorzsa Cukormajor	Hungary	CentralEasternEurope	Hungary_Neolithic_Tisza	Ancient	lowcov;lowGpAvg	8	black	46.369	20.424	sg.impute	thisStudy	6088	7159	6797	6978	direct	0.081658777	XY	N1a1a1a	0.97613	NA	NA	NA	NA	I	I	NA	NA	NA
NEO145	NEO145	Gorzsa Cukormajor	Hungary	CentralEasternEurope	Hungary_Neolithic_Tisza	Ancient	0	8	black	46.369	20.424	sg.impute	thisStudy	5908	6840	6657	6749	direct	0.218956151	XX	T2c1d1	0.98895	NA	2.3.3.1.6	EuropeWCAsia_25000BP_300BP	EuropeEW_8500BP_6500BP	NA	NA	grey	Farmer_Europe_early	23
NEO147	NEO147	Gorzsa Cukormajor	Hungary	CentralEasternEurope	Hungary_Neolithic_Tisza	Ancient	0	8	black	46.369	20.424	sg.impute	thisStudy	5897	6888	6560	6724	direct	0.284571059	XX	J1c6	0.99019	NA	2.3.3.1.7	EuropeWCAsia_25000BP_300BP	EuropeEW_8500BP_6500BP	NA	NA	grey	Farmer_Europe_early	23
NEO140	NEO140	Gorzsa Cukormajor	Hungary	CentralEasternEurope	Hungary_Neolithic_Tisza	Ancient	0	8	black	46.369	20.424	sg.impute	thisStudy	5892	6795	6637	6716	direct	0.145142912	XY	T2b23	0.98479	NA	2.3.3.1.4	EuropeWCAsia_25000BP_300BP	EuropeEW_8500BP_6500BP	H	H	grey	Farmer_Europe_early	23
NEO143	NEO143	Gorzsa Cukormajor	Hungary	CentralEasternEurope	Hungary_Neolithic_Tisza	Ancient	lowcov;lowGpAvg	8	black	46.369	20.424	sg.impute	thisStudy	5853	6744	6568	6656	direct	0.055939568	XY	T2c1d1	0.9718	NA	NA	NA	NA	J2a	J2a	NA	NA	NA
NEO142	NEO142	Gorzsa Cukormajor	Hungary	CentralEasternEurope	Hungary_Neolithic_Tisza	Ancient	0	8	black	46.369	20.424	sg.impute	thisStudy	5839	6746	6504	6625	direct	0.895629723	XX	U1a1a	0.99326	NA	2.3.3.1.5	EuropeWCAsia_25000BP_300BP	EuropeEW_8500BP_6500BP	NA	NA	grey	Farmer_Europe_early	23
NEO148	NEO148	Gorzsa Cukormajor	Hungary	CentralEasternEurope	Hungary_Neolithic_Tisza	Ancient	lowcov;lowGpAvg	8	black	46.369	20.424	sg.impute	thisStudy	5799	6735	6489	6612	direct	0.072845658	XX	U5b2c	0.97659	NA	NA	NA	NA	NA	NA	NA	NA	NA
NE7	NE7	Apc-Berekalya I	Hungary	CentralEasternEurope	Hungary_Neolithic_Lengyel	Ancient	0	8	grey	47.17	19.83	sg.impute	Gamba_NatureCommunications_2014	5598	6441	6307	6374	direct	0.909572155	XY	N1a1a1a	0.99447	NA	2.3.1.1.5	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	I2a	I2a1a	grey	Farmer_Europe_early	22
CO1	CO1	Apc-Berekalya I	Hungary	CentralEasternEurope	Hungary_Neolithic_Baden	Ancient	0	8	grey	47.17	19.83	sg.impute	Gamba_NatureCommunications_2014	4421	4850	4650	4750	direct	0.859532742	XX	H	0.99381	NA	2.3.2.1	EuropeWCAsia_25000BP_300BP	EuropeS_8000BP_6000BP	NA	NA	grey	Farmer_Europe_early	21
BR1	BR1	Kompolt-Kigyoser	Hungary	CentralEasternEurope	Hungary_BronzeAge_Mako	Ancient	0	8	grey	47.17	20.83	sg.impute	Gamba_NatureCommunications_2014	3686	4140	3930	4035	direct	0.625912103	XX	K1c1	0.99335	NA	1.3.1.3.2.1	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	NA	NA	grey	PostNeol_EuropeE	25
RISE373	RISE373	"Sz√∂reg, Sziv Utca"	Hungary	CentralEasternEurope	Hungary_BronzeAge_Maros	Ancient	0	8	grey	46.22	20.2	sg.impute	Allentoft_Nature_2015	3476	3836	3646	3741	direct	0.250222229	XX	K1a2a	0.98926	NA	2.1.2.2.2.2.3	EuropeWCAsia_25000BP_300BP	Europe_4000BP_2000BP	NA	NA	tan4	PostNeol_Levant_MedE	4
RISE374	RISE374	"Sz√∂reg, Sziv Utca"	Hungary	CentralEasternEurope	Hungary_BronzeAge_Maros	Ancient	0	8	grey	46.22	20.2	sg.impute	Allentoft_Nature_2015	3402	3816	3569	3692.5	direct	0.152296859	XY	T2b	0.98228	NA	2.1.2.2.1.1.4	EuropeWCAsia_25000BP_300BP	Europe_4000BP_2000BP	G2	G2	tan4	PostNeol_Levant_MedE	4
RISE479	RISE479	Erd 4	Hungary	CentralEasternEurope	Hungary_BronzeAge_Vatya	Ancient	0	8	grey	47.34	18.9	sg.impute	Allentoft_Nature_2015	NA	3950	3450	3700	context	1.288900164	XY	T2b	0.99566	NA	1.3.1.3.2.1	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	I2a	I2a1b1a1b	grey	PostNeol_EuropeE	25
RISE483	RISE483	Erd 4	Hungary	CentralEasternEurope	Hungary_BronzeAge_Vatya	Ancient	lowGpAvg	8	grey	47.34	18.9	sg.impute	Allentoft_Nature_2015	NA	3950	3450	3700	context	0.102086796	XX	H2a1	0.97512	NA	NA	NA	NA	NA	NA	NA	NA	NA
RISE484	RISE484	Erd 4	Hungary	CentralEasternEurope	Hungary_BronzeAge_Vatya	Ancient	0	8	grey	47.34	18.9	sg.impute	Allentoft_Nature_2015	NA	3950	3450	3700	context	0.122695115	XX	T1a1	0.98311	NA	2.1.2.2.2.1.6	EuropeWCAsia_25000BP_300BP	Europe_4000BP_2000BP	NA	NA	tan4	PostNeol_Levant_MedE	4
RISE480	RISE480	Erd 4	Hungary	CentralEasternEurope	Hungary_BronzeAge_Vatya	Ancient	0	8	grey	47.34	18.9	sg.impute	Allentoft_Nature_2015	NA	3650	3450	3550	context	0.112825522	XX	U5a2a	0.9839	NA	2.1.2.2.1.1.5	EuropeWCAsia_25000BP_300BP	Europe_4000BP_2000BP	NA	NA	tan4	PostNeol_Levant_MedE	4
RISE247	RISE247	Sz√°zhalombatta-F√∂ldv√°r	Hungary	CentralEasternEurope	Hungary_BronzeAge_Vatya	Ancient	0	8	grey	47.33	18.96	sg.impute	Allentoft_Nature_2015	3372	3696	3561	3628.5	direct	0.258328515	XY	H11a	0.9899	NA	2.1.2.2.1.2.2	EuropeWCAsia_25000BP_300BP	Europe_4000BP_2000BP	I2a	I2a1b1a1b	tan4	PostNeol_Levant_MedE	4
BR2	BR2	Ludas-Varju-Dulo	Hungary	CentralEasternEurope	Hungary_BronzeAge_Kyjatice	Ancient	0	8	grey	47.82	19.95	sg.impute	Gamba_NatureCommunications_2014	2769	3220	3060	3140	direct	18.26677445	XY	K1a1a	0.9991	NA	1.3.1.3.2.2	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	J2a	J2a1a1a2b2a3b1a	grey	PostNeol_EuropeE	25
DA195	DA195	Sandorfalva ‚Äö√Ñ√¨ Eperjes 10 125 9430	Hungary	CentralEasternEurope	Hungary_IronAge_Scythian	Ancient	0	8	grey	46.34	20.16	sg.impute	Damgaard_2018_Nature	2479	2706	2677	2691.5	direct	0.889530596	XX	NA	0.99392	NA	1.3.1.3.1.4	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	NA	NA	grey	PostNeol_EuropeE	25
DA194	DA194	Sandorfalva ‚Äö√Ñ√¨ Eperjes 11 118 9423	Hungary	CentralEasternEurope	Hungary_IronAge_Scythian	Ancient	0	8	grey	46.34	20.16	sg.impute	Damgaard_2018_Nature	2322	2358	2319	2338.5	direct	0.769812444	XX	NA	0.9942	NA	1.3.1.3.1.3	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	NA	NA	grey	PostNeol_EuropeE	25
DA198	DA198	Sandorfalva ‚Äö√Ñ√¨ Eperjes 2 143 9447	Hungary	CentralEasternEurope	Hungary_IronAge_Scythian	Ancient	0	8	grey	46.34	20.16	sg.impute	Damgaard_2018_Nature	2388	2458	2448	2453	direct	0.70191143	XY	NA	0.99301	NA	2.1.2.1.3.2	EuropeWCAsia_25000BP_300BP	Europe_3000BP_300BP	G2a	G2a2b	tan4	PostNeol_Levant_MedE	5
DA197	DA197	Sandorfalva ‚Äö√Ñ√¨ Eperjes 8 168 9466	Hungary	CentralEasternEurope	Hungary_IronAge_Scythian	Ancient	0	8	grey	46.34	20.16	sg.impute	Damgaard_2018_Nature	2378	2456	2455	2455.5	direct	0.511199456	XY	NA	0.99166	NA	1.3.1.3.1.5	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	R1a	R1a1a1b	grey	PostNeol_EuropeE	25
DA191	DA191	Tiszaszolos- Czalanyszeg 4 19 3123	Hungary	CentralEasternEurope	Hungary_IronAge_Scythian	Ancient	0	8	grey	47.56	20.71	sg.impute	Damgaard_2018_Nature	2409	2486	2476	2481	direct	0.906487387	XX	NA	0.99173	NA	1.3.1.3.1.2	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	NA	NA	grey	PostNeol_EuropeE	25
SZ11	SZ11	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1538	1346	1442	context	9.033160947	XY	K2a3a	0.99838	NA	1.1.1.4.2.3	Eurasia_5000BP_200BP	Europe_1400BP_800BP	R1b	R1b1a1b1a1a1c2b2b1a1a	seagreen4	PostNeol_EuropeN	2
SZ15	SZ15	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1538	1346	1442	context	10.56648194	XY	H1c1	0.99871	NA	1.1.1.4.2.1	Eurasia_5000BP_200BP	Europe_1400BP_800BP	R1a	R1a1a1b1a3a1	seagreen4	PostNeol_EuropeN	2
SZ2	SZ2	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1538	1346	1442	context	6.154084003	XY	T1a1	0.99802	NA	1.1.1.2.1.2.1	Eurasia_5000BP_200BP	EuropeN_1500BP_800BP	R1b	R1b1a1b1a1a1c2b2a1b1a	seagreen4	PostNeol_EuropeN	6
SZ3	SZ3	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1538	1346	1442	context	10.60183331	XY	H18	0.99836	NA	1.1.1.4.2.4	Eurasia_5000BP_200BP	Europe_1400BP_800BP	I2a	I2a1b1a2b	seagreen4	PostNeol_EuropeN	2
SZ36	SZ36	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1538	1346	1442	context	5.473120174	XY	U4c2a	0.9979	NA	2.1.2.1.1.3.1.2	EuropeWCAsia_25000BP_300BP	Europe_3000BP_300BP	T1a	T1a1a1b2	tan4	PostNeol_Levant_MedE	5
SZ4	SZ4	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1538	1346	1442	context	10.39720164	XY	H1c9	0.99832	NA	1.1.1.3.1.1.1.3	Eurasia_5000BP_200BP	Europe_1600BP_500BP	R1b	R1b1a1b1a1a1b	seagreen4	PostNeol_EuropeN	3
SZ45	SZ45	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1538	1346	1442	context	10.40635584	XY	J1c	0.99837	NA	1.1.1.3.1.1.1.4	Eurasia_5000BP_200BP	Europe_1600BP_500BP	I1a	I1a1	seagreen4	PostNeol_EuropeN	3
SZ5	SZ5	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1538	1346	1442	context	5.910552668	XY	J2b1	0.99768	NA	1.3.1.2.1.1	Eurasia_5000BP_200BP	EuropeNE_2600BP_600BP	R1b	R1b1a1b1a1	palegreen1	PostNeol_EuropeE	14
SZ43	SZ43	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Langobard	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	1521	1515	1346	1430.5	direct	11.57795997	XY	H1e	0.99849	NA	2.1.2.1.1.1.8	EuropeWCAsia_25000BP_300BP	Europe_3000BP_300BP	I2a	I2a1b1a1b1a1a~	tan4	PostNeol_Levant_MedE	5
SZ1	SZ1	Sz√≥l√°d	Hungary	CentralEasternEurope	Hungary_Medieval_Avar	Ancient	0	8	grey	46.28	17.85	sg.impute	Amorim_NatureCommunications_2018	NA	1350	1150	1250	context	10.85707566	XY	J1b	0.99824	NA	1.3.1.3.1.7	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	R1a	R1a1a1b2	grey	PostNeol_EuropeE	25
DA199	DA199	Arkus ‚Äö√Ñ√¨ Koveshalom 5 4 4664	Hungary	CentralEasternEurope	Hungary_Medieval	Ancient	0	8	grey	47.56	21.02	sg.impute	Damgaard_2018_Nature	788	726	686	706	direct	0.48560876	XX	NA	0.99267	NA	1.3.1.2.1.1	Eurasia_5000BP_200BP	EuropeNE_2600BP_600BP	NA	NA	palegreen1	PostNeol_EuropeE	14
DA119	DA119	"Poprad-Matejovce, Slovakia"	Slovakia	CentralEasternEurope	Slovakia_IronAge	Ancient	0	8	grey	49.08	20.32	sg.impute	Damgaard_2018_Nature	NA	NA	NA	1600	context	0.735476874	XY	NA	0.99456	NA	1.1.1.3.1.1.1.2	Eurasia_5000BP_200BP	Europe_1600BP_500BP	R1b	R1b1a1b1a1a1c2b1	seagreen4	PostNeol_EuropeN	3
NEO128	NEO128	Vedrovice	CzechRepublic	CentralEasternEurope	Czech_Neolithic_LBK	Ancient	lowcov;lowGpAvg	8	black	49.021	16.38	sg.impute	thisStudy	6259	7271	7011	7141	direct	0.062743359	XY	K1a	0.96933	NA	NA	NA	NA	G	G	NA	NA	NA
kol6	kol6	Kol√≠n	CzechRepublic	CentralEasternEurope	Czech_Neolithic_Megalithic	Ancient	0	8	grey	50.03	15.2	sg.impute	SanchezQuinto_PNAS_2019	5950	6860	6690	6775	direct	1.543500893	XX	W1+119	0.99357	NA	2.3.1.1.1	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	NA	NA	grey	Farmer_Europe_early	22
kol2	kol2	Kol√≠n	CzechRepublic	CentralEasternEurope	Czech_Neolithic_Megalithic	Ancient	lowGpAvg	8	grey	50.03	15.2	sg.impute	SanchezQuinto_PNAS_2019	5710	6600	6410	6505	direct	0.106376137	XX	H+16129	0.97944	NA	NA	NA	NA	NA	NA	NA	NA	NA
RISE566	RISE566	Knezeves	CzechRepublic	CentralEasternEurope	Czech_BronzeAge_Beaker	Ancient	0	8	grey	50.12	14.26	sg.impute	Allentoft_Nature_2015	3740	4229	3983	4106	direct	0.125304744	XY	H	0.9848	NA	1.2.1.2.2.1.1.6	Eurasia_5000BP_200BP	Europe_4500BP_2000BP	R1b	R1b1a1b1a1	grey	PostNeol_EuropeW	22
RISE586	RISE586	Moravsk√° Nov√° Ves	CzechRepublic	CentralEasternEurope	Czech_BronzeAge_Unetice	Ancient	0	8	grey	48.8	17.02	sg.impute	Allentoft_Nature_2015	NA	4250	3750	4000	context	0.150826551	XX	K1b1a	0.98349	NA	1.2.1.2.2.1.1.2	Eurasia_5000BP_200BP	Europe_4500BP_2000BP	NA	NA	grey	PostNeol_EuropeW	22
RISE577	RISE577	Velk√© P≈ô√≠lepy	CzechRepublic	CentralEasternEurope	Czech_BronzeAge_Unetice	Ancient	0	8	grey	50.17	14.32	sg.impute	Allentoft_Nature_2015	NA	4250	3750	4000	context	1.428406755	XX	T2b	0.99541	NA	1.2.1.3.1.9	Eurasia_5000BP_200BP	Scandinavia_4200BP_3200BP	NA	NA	grey	PostNeol_EuropeW	22
DA111	DA111	"Lovosice 2; 16, Czech Republic"	CzechRepublic	CentralEasternEurope	Czech_IronAge_Hallstatt	Ancient	0	8	grey	50.51	14.05	sg.impute	Damgaard_2018_Nature	2630	2786	2730	2758	direct	0.900266941	XY	NA	0.99347	NA	1.2.1.1.2.1.1	Eurasia_5000BP_200BP	EuropeNW_4000BP_500BP	R1b	R1b1a1b1a1	aquamarine3	PostNeol_EuropeW	13
DA112	DA112	"Lovosice 2; 28, Czech Republic"	CzechRepublic	CentralEasternEurope	Czech_IronAge_Hallstatt	Ancient	0	8	grey	50.51	14.05	sg.impute	Damgaard_2018_Nature	2430	2679	2643	2661	direct	0.41406214	XX	NA	0.99205	NA	1.3.1.3.1.1	Eurasia_5000BP_200BP	EuropeE_4000BP_2500BP	NA	NA	grey	PostNeol_EuropeE	25
RISE569	RISE569	Brandysek	CzechRepublic	CentralEasternEurope	Czech_IronAge_Slav	Ancient	0	8	grey	50.19	14.16	sg.impute	Allentoft_Nature_2015	1300	1290	1180	1235	direct	1.31310001	XX	H1af	0.9953	NA	1.3.1.1.1.1	Eurasia_5000BP_200BP	EuropeNE_1200BP_700BP	NA	NA	palegreen1	PostNeol_EuropeE	1
PL_N22	PL_N22	Brzesc Kujawski	Poland	CentralEasternEurope	Poland_Neolithic_BKG	Ancient	0	8	grey	52.61	18.9	sg.impute	Fernandes_ScientificReports_2018	5470	6392	6190	6291	direct	1.491551035	XX	U5a1c	0.99607	NA	4.2.3.1.2	Europe_15000BP_4000BP	EuropeE_8600BP_6000BP	NA	NA	black	HG_EuropeW	22
PL_N36	PL_N36	Konary	Poland	CentralEasternEurope	Poland_Neolithic_BKG	Ancient	0	8	grey	50.67	21.38	sg.impute	Fernandes_ScientificReports_2018	NA	6550	5950	6250	context	1.669980973	XX	J1c5	0.99661	NA	2.3.1.2.4	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	NA	NA	grey	Farmer_Europe_early	22
PL_N26	PL_N26	Konary	Poland	CentralEasternEurope	Poland_Neolithic_BKG	Ancient	0	8	grey	50.67	21.38	sg.impute	Fernandes_ScientificReports_2018	5380	6284	6018	6151	direct	2.146927132	XY	T2b30	0.99694	NA	2.3.1.2.2	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	G2a	G2a2b2a	grey	Farmer_Europe_early	22
PL_N25	PL_N25	Oslonki	Poland	CentralEasternEurope	Poland_Neolithic_BKG	Ancient	0	8	grey	52.61	18.8	sg.impute	Fernandes_ScientificReports_2018	NA	6550	5950	6250	context	2.304346802	XX	K2a	0.99733	NA	2.3.1.2.1	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	NA	NA	grey	Farmer_Europe_early	22
PL_N27	PL_N27	Oslonki	Poland	CentralEasternEurope	Poland_Neolithic_BKG	Ancient	0	8	grey	52.61	18.8	sg.impute	Fernandes_ScientificReports_2018	NA	6550	5950	6250	context	1.790218266	XY	V14	0.99688	NA	2.3.1.1.8	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	G2a	G2a2b2a	grey	Farmer_Europe_early	22
PL_N31	PL_N31	Oslonki	Poland	CentralEasternEurope	Poland_Neolithic_BKG	Ancient	0	8	grey	52.61	18.8	sg.impute	Fernandes_ScientificReports_2018	5350	6273	6002	6137.5	direct	3.003824151	XX	H26	0.99752	NA	2.3.1.1.9	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	NA	NA	grey	Farmer_Europe_early	22
PL_N28	PL_N28	Oslonki	Poland	CentralEasternEurope	Poland_Neolithic_BKG	Ancient	0	8	grey	52.61	18.8	sg.impute	Fernandes_ScientificReports_2018	NA	6201	5946	6073.5	context	1.75499685	XY	T2b	0.99682	NA	2.3.1.2.3	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	G2a	G2a2b2a	grey	Farmer_Europe_early	22
PL_N42	PL_N42	Oslonki	Poland	CentralEasternEurope	Poland_Neolithic_BKG	Ancient	0	8	grey	52.61	18.8	sg.impute	Fernandes_ScientificReports_2018	5260	6181	5929	6055	direct	0.58436722	XX	U5b2a1a	0.99378	NA	4.2.3.1.4	Europe_15000BP_4000BP	EuropeE_8600BP_6000BP	NA	NA	black	HG_EuropeW	22
PL_N18	PL_N18	Pikutkowo	Poland	CentralEasternEurope	Poland_Neolithic_FBC	Ancient	0	8	grey	52.62	18.96	sg.impute	Fernandes_ScientificReports_2018	4730	5586	5339	5462.5	direct	1.909978283	XX	N1a1a1	0.99702	NA	2.4.1.1.2.2	EuropeWCAsia_25000BP_300BP	Scandinavia_5600BP_4600BP	NA	NA	wheat2	Farmer_EuropeE_late	11
PL_N19	PL_N19	Pikutkowo	Poland	CentralEasternEurope	Poland_Neolithic_FBC	Ancient	0	8	grey	52.62	18.96	sg.impute	Fernandes_ScientificReports_2018	4750	5586	5338	5462	direct	1.684160473	XX	V14	0.99651	NA	2.3.1.1.7	EuropeWCAsia_25000BP_300BP	EuropeCE_7000BP_5500BP	NA	NA	grey	Farmer_Europe_early	22
PL_N20	PL_N20	Pikutkowo	Poland	CentralEasternEurope	Poland_Neolithic_FBC	Ancient	0	8	grey	52.62	18.96	sg.impute	Fernandes_ScientificReports_2018	4735	5586	5338	5462	direct	0.802395212	XY	H3t	0.99548	NA	2.4.1.1.2.2	EuropeWCAsia_25000BP_300BP	Scandinavia_5600BP_4600BP	C1	C1	wheat2	Farmer_EuropeE_late	11
NEO641	NEO641	Slonowice	Poland	CentralEasternEurope	Poland_Neolithic_FBC	Ancient	0	8	black	50.267	20.45	sg.impute	thisStudy	4717	5289	4974	5132	direct	0.26184454	XX	H7d	0.98952	NA	2.3.2.1	EuropeWCAsia_25000BP_300BP	EuropeS_8000BP_6000BP	NA	NA	grey	Farmer_Europe_early	21
NEO640	NEO640	Slonowice	Poland	CentralEasternEurope	Poland_Neolithic_FBC	Ancient	0	8	black	50.267	20.45	sg.impute	thisStudy	4564	4964	4836	4900	direct	0.20055724	XY	H	0.9882	NA	2.4.1.2.1.4	EuropeWCAsia_25000BP_300BP	Scandinavia_5600BP_4600BP	G2a	G2a2b2a	wheat2	Farmer_EuropeE_late	11
PL_N38	PL_N38	Brzesc Kujawski	Poland	CentralEasternEurope	Poland_Neolithic_GAC	Ancient	0	8	grey	52.61	18.9	sg.impute	Fernandes_ScientificReports_2018	4380	5213	4853	5033	direct	1.772002823	XX	T2c1-146	0.99712	NA	2.4.2.1.2	EuropeWCAsia_25000BP_300BP	Poland_5000BP_4700BP	NA	NA	wheat3	Farmer_EuropeE_late	12
RISE1166	RISE1166	"Koszyce, site 3"	Poland	CentralEasternEurope	Poland_Neolithic_GAC	Ancient	0	8	grey	48.7	21.2	sg.impute	Schroeder_PNAS_2019	4330	4974	4841	4907.5	direct	3.058742732	XX	J1c3f	0.99669	NA	2.4.2.1.1.1	EuropeWCAsia_25000BP_300BP	Poland_5000BP_4700BP	NA	NA	wheat3	Farmer_EuropeE_late	12
RISE1171	RISE1171	"Koszyce, site 3"	Poland	CentralEasternEurope	Poland_Neolithic_GAC	Ancient	1d_rel_RISE1166	8	grey	48.7	21.2	sg.impute	Schroeder_PNAS_2019	4264	4878	4657	4767.5	direct	2.671059752	XY	J1c3f	0.99654	NA	NA	NA	NA	I2a	I2a1b1a2b	NA	NA	NA
RISE1161	RISE1161	"Koszyce, site 3"	Poland	CentralEasternEurope	Poland_Neolithic_GAC	Ancient	0	8	grey	48.7	21.2	sg.impute	Schroeder_PNAS_2019	4239	4864	4650	4757	direct	1.366034772	XX	H27+16093	0.99455	NA	2.4.2.2.1	EuropeWCAsia_25000BP_300BP	Poland_5000BP_4700BP	NA	NA	wheat3	Farmer_EuropeE_late	12
RISE1170	RISE1170	"Koszyce, site 3"	Poland	CentralEasternEurope	Poland_Neolithic_GAC	Ancient	0	8	grey	48.7	21.2	sg.impute	Schroeder_PNAS_2019	4213	4850	4647	4748.5	direct	3.79009955	XX	K1a1b1e	0.99697	NA	2.4.2.2.1	EuropeWCAsia_25000BP_300BP	Poland_5000BP_4700BP	NA	NA	wheat3	Farmer_EuropeE_late	12
RISE1162	RISE1162	"Koszyce, site 3"	Poland	CentralEasternEurope	Poland_Neolithic_GAC	Ancient	1d_rel_RISE1170	8	grey	48.7	21.2	sg.impute	Schroeder_PNAS_2019	4230	4862	4631	4746.5	direct	3.086126514	XY	K1a1b1e	0.99657	NA	NA	NA	NA	I2a	I2a1b1a2b	NA	NA	NA
RISE1165	RISE1165	"Koszyce, site 3"	Poland	CentralEasternEurope	Poland_Neolithic_GAC	Ancient	0	8	grey	48.7	21.2	sg.impute	Schroeder_PNAS_2019	4220	4856	4629	4742.5	direct	2.189830631	XY	HV16	0.99582	NA	2.4.2.1.1.2	EuropeWCAsia_25000BP_300BP	Poland_5000BP_4700BP	I2a	I2a1b1a2	wheat3	Farmer_EuropeE_late	12
RISE1169	RISE1169	"Koszyce, site 3"	Poland	CentralEasternEurope	Poland_Neolithic_GAC	Ancient	1d_rel_RISE1168	8	grey	48.7	21.2	sg.impute	Schroeder_PNAS_2019	4215	4854	4628	4741	direct	1.112363373	XY	HV0a	0.99381	NA	NA	NA	NA	I2a	I2a1b1a2b	NA	NA	NA
